1000,1
1100,2
1200,3
1300,4
1400,6
1500,8
1600,9
1700,12
1800,13
1900,15
2000,17
2100,20
2200,22
2300,25
2400,28
2500,30
2600,33
2700,36
2800,39
2900,42
3000,45
3100,49
3200,52
3300,60
3400,61
3500,64
3600,67
3700,71
3800,76
3900,82
4000,89
4100,102
4200,102
4300,115
4400,114
4500,121
4600,124
4700,124
4800,136
4900,139
